,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
Iteration 796,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 797,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 798,5,5,5,5,5,5,5,5,5,-5,-5,5,5,-5,-5,-5,5,5,5,-5,5,5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 799,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,5,5,5
Iteration 800,5,5,5,5,5,5,5,-5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,-5,-5,-5,5,5,-5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 801,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,-5,-5,5,5,5,5,-5,-5,-5,5,5,-5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 802,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,-5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 803,5,5,5,5,5,5,5,-5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 804,5,5,5,5,5,5,5,-5,-5,-5,-5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,-5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 805,5,5,5,5,5,5,5,5,-5,-5,-5,5,-5,-5,5,-5,-5,5,5,5,-5,-5,5,5,5,5,5,-5,-5,5,5,5,5,5,5,5
Iteration 806,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 807,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 808,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 809,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 810,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,5,-5,5,5,-5,5,-5,-5,5,5,5,5,5,5,5
Iteration 811,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,-5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 812,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,5,5,5,5,5,5,5,5,5
Iteration 813,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,-5,-5,5,5,5,5,5,5,-5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 814,5,5,5,5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Iteration 815,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,-5,5,5,5,-5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 816,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 817,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,-5,5,5,5,-5,-5,5,5,-5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 818,5,5,5,5,5,5,5,5,5,-5,5,5,5,5,-5,5,5,5,5,5,5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 819,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 820,5,5,5,5,5,5,5,5,-5,-5,5,5,5,-5,5,-5,5,5,5,5,-5,-5,-5,5,5,5,5,5,-5,5,5,5,-5,-5,5,5
Iteration 821,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,-5,5,5,5,-5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 822,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,-5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 823,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,-5,-5,5,5,5,-5,5,-5,5,5,5,5,5,5,5,5
Iteration 824,5,5,5,5,5,5,5,-5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,-5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 825,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5,5,-5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 826,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,-5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 827,5,5,5,5,5,5,5,5,-5,5,-5,5,5,5,5,-5,5,5,5,5,5,5,-5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 828,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5
Iteration 829,5,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,-5,-5,5,5,5,5,5,5,5,5,5
Iteration 830,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 831,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 832,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 833,5,5,5,5,5,5,5,5,5,-5,-5,5,5,5,-5,-5,5,5,5,5,-5,5,-5,5,-5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 834,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,-5,5,5,5
Iteration 835,5,5,5,5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,-5,5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 836,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 837,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 838,5,5,5,5,5,5,5,5,-5,-5,5,5,5,-5,5,-5,-5,5,5,-5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5
Iteration 839,5,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,5,5,5,5,-5,5,5,5,5,-5,5,-5,5,5,5,5,5,5,5,5
Iteration 840,5,5,5,5,5,5,5,-5,5,5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Iteration 841,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 842,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 843,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,5,5,5,-5,5,5,-5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 844,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 845,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 846,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,-5,5,5,5,-5,5,-5,5,5,-5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 847,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 848,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,-5,-5,-5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 849,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,5,5,5,5,-5,5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 850,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5
Iteration 851,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 852,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5
Iteration 853,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,-5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 854,5,5,5,5,5,5,5,5,-5,5,-5,5,5,5,5,-5,5,5,5,5,-5,5,5,5,5,-5,5,-5,5,5,5,5,5,5,5,5
Iteration 855,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 856,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 857,5,5,5,5,5,5,5,-5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5
Iteration 858,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,-5,5,5,5,5,-5,5,5,5,-5,-5,5,5,5,5,5,5,5,5,5
Iteration 859,5,5,5,-5,5,5,5,5,5,5,-5,5,5,5,-5,-5,5,5,5,-5,-5,5,-5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 860,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 861,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,-5,5,5,5,-5,5,-5,5,5,-5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 862,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,-5,5,5,5,-5,-5,-5,5,5,-5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 863,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 864,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,-5,5,5,-5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 865,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,-5,-5,-5,5,5,5,-5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 866,5,5,5,5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,-5,5,-5,5,5,5,5,5,5,5,5
Iteration 867,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,5,5,5,5,5,5,-5,5,5,5,5,5,5,-5,5,5,5,5,5,5,5
Iteration 868,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,-5,5,5,-5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 869,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,-5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 870,5,5,5,5,5,5,5,-5,-5,-5,-5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,-5,5,-5,5,5,5,5,5,5,5,5
Iteration 871,5,5,5,5,5,5,5,-5,-5,-5,-5,5,5,5,-5,-5,-5,5,5,5,-5,-5,-5,5,5,-5,5,5,-5,5,5,5,5,5,5,5
Iteration 872,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 873,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,-5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 874,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 875,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,-5,-5,-5,5,5,5,-5,5,-5,5,5,5,5,5,5,5,5
Iteration 876,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,-5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 877,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,-5,5,5,-5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 878,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 879,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,5,-5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 880,5,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,-5,-5,5,5,5,-5,5,-5,5,5,5,5,5,5,5,5
Iteration 881,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,-5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 882,5,5,5,5,5,5,5,5,-5,5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 883,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,-5,5,-5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 884,5,5,5,5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,-5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 885,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 886,5,5,5,5,5,5,5,5,5,-5,-5,5,5,5,-5,5,-5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,-5,-5,5,5,5
Iteration 887,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5
Iteration 888,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,5,5
Iteration 889,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,-5,5,5,-5,5,5,5,5,-5,-5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5
Iteration 890,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 891,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,-5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 892,5,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,-5,5,5,5,5
Iteration 893,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 894,5,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,-5,-5,5,5,5,5,5,5,5,5,5
Iteration 895,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 896,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 897,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 898,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 899,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 900,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5,5
Iteration 901,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 902,5,5,5,5,5,5,5,-5,-5,-5,-5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 903,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,-5,-5,-5,-5,5,5,5,5,-5,5,5,5,-5,-5,-5,5,5,5,-5,-5,5,5,5
Iteration 904,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,-5,5,5,-5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 905,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,-5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 906,5,5,5,5,5,5,5,5,5,-5,-5,5,5,5,-5,5,-5,5,5,5,5,-5,5,5,5,5,-5,5,5,5,5,-5,5,5,5,5
Iteration 907,5,5,5,5,5,5,5,5,5,-5,-5,5,5,5,-5,-5,5,5,5,5,-5,5,5,5,5,5,-5,-5,5,5,5,-5,5,5,5,5
Iteration 908,5,5,5,5,5,5,5,5,5,-5,5,5,5,5,-5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 909,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5
Iteration 910,5,5,5,5,5,5,5,5,-5,5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,5,-5,5,5,5,5,5,5,5
Iteration 911,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5,5,5,-5,5,-5,5,5,5,5,5,5,5
Iteration 912,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 913,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 914,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,5,-5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 915,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 916,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,-5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 917,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,-5,5,5,5,5,5,-5,5,5,-5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 918,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,-5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5
Iteration 919,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 920,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5
Iteration 921,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,-5,5,-5,5,5,5,5,5,5,5,5
Iteration 922,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,-5,5,-5,-5,5,5,5,5,5,5,5
Iteration 923,5,5,5,5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 924,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 925,5,5,5,5,5,5,5,-5,-5,-5,-5,5,5,5,-5,-5,5,5,5,5,-5,-5,-5,5,5,5,5,5,-5,5,5,-5,-5,5,5,5
Iteration 926,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,-5,5,5,-5,5,5,-5,5,5,5,5,5,5,5
Iteration 927,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 928,5,5,5,5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,-5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 929,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,-5,5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,-5,5,5,5
Iteration 930,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 931,5,5,5,5,5,5,5,5,5,-5,5,5,5,5,-5,5,5,5,5,5,5,5,-5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 932,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 933,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Iteration 934,5,5,5,5,5,5,5,-5,-5,-5,-5,5,5,5,-5,-5,5,5,5,5,5,5,-5,5,5,-5,5,-5,-5,5,5,5,5,5,5,5
Iteration 935,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 936,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 937,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5,5,-5,5,-5,5,5,5,5,5,5,5,5
Iteration 938,5,5,5,5,5,5,5,-5,-5,-5,-5,5,5,5,5,-5,5,5,5,-5,5,-5,-5,5,5,-5,5,5,-5,5,5,5,5,5,5,5
Iteration 939,5,5,5,5,5,5,5,5,5,5,-5,5,5,-5,-5,-5,5,5,5,5,5,-5,5,5,5,-5,5,-5,5,5,5,5,5,5,5,5
Iteration 940,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Iteration 941,5,5,5,5,5,5,5,-5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,-5,5,5,-5,5,5,-5,5,5,5,5,5,5,5
Iteration 942,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,-5,5,5,5,5,-5,5,5,5
Iteration 943,5,5,5,5,5,5,5,5,-5,5,-5,5,5,5,5,5,-5,5,-5,5,5,-5,5,5,5,-5,5,5,5,5,5,5,5,5,5,5
Iteration 944,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5,5,5,5,5,-5,5,5,5,5,-5,5,5
Iteration 945,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,-5,-5,-5,5,5,5,5,5,5,5,5
Iteration 946,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5
Iteration 947,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,5,5,5
Iteration 948,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5
Iteration 949,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,5,-5,5,5,5,5,5,5,5
Iteration 950,5,5,5,5,5,5,5,-5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,-5,5,5,5,-5,5,-5,5,5,5,5,5,5,5
Iteration 951,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Iteration 952,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,5,5,5,5,5,5,-5,5,5,5
Iteration 953,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,5,5,5,5,5,-5,-5,5,5,5,-5,5,-5,5,5,5,5,5,5,5,5
Iteration 954,5,5,5,5,5,5,5,5,-5,-5,5,5,5,5,5,5,-5,5,5,5,-5,-5,5,5,5,5,5,-5,5,5,5,5,-5,5,5,5
Iteration 955,5,5,5,5,5,5,5,-5,5,-5,5,5,5,5,-5,-5,5,5,5,5,-5,-5,-5,5,5,-5,-5,-5,-5,5,5,5,5,5,5,5
